dotB1,dotB2,dotB3,dotB4,dotB1B2,dotB1B3,dotB1B4,dotB2B3,dotB2B4,dotB3B4,f1
47.428600369658916,27.007418349188534,3.6613890638126896,3.3456677780963973,-32.19239393183949,-7.154431056002594,-8.081775381816835,1.9709549855602118,3.2140205970907454,1.5220870066296919,0.08765162204589484
67.84827159793045,44.99543705636512,6.644505692829995,18.11100953853181,-47.09073569107389,-16.683759992131346,-4.073775914725213,13.085893278908362,-10.99059464419959,-3.04663897960701,0.07026021375946541
89.77293489886152,7.585702620323339,47.637983499457164,13.289585693405568,-7.2709659680740675,-60.224216518061674,-22.27775241272577,1.6416648235175146,-1.9564014757667851,10.944568195086987,0.06284726342252905
468.8771896469561,27.28122164565939,3.3185413263695027,336.4548871925244,-102.80139803898483,28.500441860699077,-394.5762334686703,-7.210076534944513,82.73025292826995,-24.608906652124062,0.03394513847191841
1343752.75155442,64160.373417610295,377512.0471043847,84975.43692803508,-293613.6586725801,-712235.1356810393,-337903.95720080065,155623.92677942937,73829.3584755404,179099.16179722513,0.000729650807175194
587.3499783180458,103.80251537720245,40.57243043258179,72.36070453384755,-239.77163916883364,-149.15517471877718,-198.42316443043507,59.244704090619535,76.72441970101164,49.33804019557584,0.037016877619889935
21.02020005463656,10.977026235766067,6.608370246984218,5.540675861252572,-10.440965999967668,-7.121951985518064,-3.4572820691508297,1.0304576474185951,-1.5665178832169933,-0.5168759088847488,0.11375494816705434
1214.1092754122615,14.350561696458023,63.53262055813662,849.7696891716903,52.27545398147798,-264.34536591080956,-1002.0393634829298,-9.041472318251262,-57.58454335968474,209.8542176709242,0.021410651583295352
169.49779105378735,30.860875392182695,160.51091397120712,414.53848845242277,-69.61556036448975,161.28287097195525,-261.1651016612529,-64.83285658984273,103.58754156214978,-256.9609283533197,0.025230842275432607
1687.9474763833762,492.8949127669434,81.314669531517,112.49690727959455,-901.917172967655,-366.45824826396637,-419.57205515175474,193.54534553050036,215.47691467021122,91.59823320194894,0.02023687639358038
438.4704677177419,4988.693045185317,482.7852804005436,4674.69530676861,1328.5248476428935,-450.87794515304466,-1316.1173702075905,-1495.273645757345,-4821.9442470708655,1463.3663105098462,0.005691816189314139
87.4027666467683,23.43081097829423,8.997757771791276,38.11735602775261,-27.883751267169096,-25.27583181305882,-34.243183566540395,12.302593395677315,-7.849653106802444,3.97548064559023,0.07506508500849032
115.21497395183471,35.865726354950155,8.435643503180462,7.553933880417527,-63.73675503645232,-27.004565143026674,-24.473653772355718,14.760115214705097,13.110913466797072,3.8088064251411162,0.07459512573912157
41.53749782261113,25.265144433538246,12.831798599989128,25.0779848567965,-30.521125122945904,15.04795795531955,-26.064330654984772,-11.805060832044644,17.061041521452303,-16.074695723264036,0.0663518428120022
10.017737854566812,74.10867658923105,5.427748461539306,111.57087196038951,-5.590211145204953,-0.44127807554599785,-3.9862486338158636,17.039843748277118,-85.55830919230323,-22.026314134270425,0.05002357082574872
426.8273699424676,119.59684220968788,12.910668656953783,57.035567357385496,-214.01749642651285,-70.66071606116303,-142.1491574547917,33.52855576181402,60.89209845501096,24.221491642395232,0.03886147651927503
44.64819538013211,45.64849454291332,18.033249215261023,11.444602302742638,-42.00795491674152,-21.505646572735206,18.86540610934461,15.070933071694814,-18.711472697866615,-11.598535714220635,0.06785873801719979
4264.254064959222,3236.2360583463583,8.781158523301047,101.6016829745273,-3689.3811991797797,22.12830843031002,-597.0011742097514,-36.58190867770661,489.72704951112854,5.672441724095544,0.00852745949102946
354.73961773958337,69.30605975114179,167.3022733558123,14.94568251645873,-146.49911912975242,-222.031507306537,13.791008696706063,80.32949227125005,-3.136432892639438,-25.600258320525352,0.03564775783389008
1106.2194631030382,37.96582424222183,1208.4317008328874,26.53918717356692,197.92023774516127,-1152.188187787234,-151.9515130609658,-208.77095046021785,-27.115111527165258,152.52743741456413,0.013385042726379724
3709.2111828353263,96.84073365542565,402.24946303837055,989.4421474374655,-579.0849756146292,-1217.0773954366312,-1913.0488117840657,186.73275500543198,295.51148695377157,628.0951773928286,0.0148652485192633
71.7729083942859,52.834297333812266,11.240353509929164,9.693888057525188,-45.38907053623421,-16.891995458131053,-9.491842399920642,-0.7957695958858119,-6.649457201692244,6.4474115440876965,0.06007594967922565
20.938334148636184,11.719026972879632,2.339946868734462,24.93184146906929,-1.8373171697409088,-1.6894818463372594,-17.411535132558015,-1.5059342445123254,-8.375775558626398,0.8554692221151229,0.09921379959371276
529.4869341674411,21.315193787940075,518.4302999696068,21.29042033823455,84.11962422556999,-518.3417747304293,-95.26478366258183,-89.74885328851744,-15.68596472499264,89.66032804933992,0.020182323638405174
710.5785266780557,685.9944249217621,1909.3324580236103,78.23836771140321,664.4696953690785,-1141.2767250186528,-233.77149702848143,-1137.0264913064382,-213.43762898440235,368.97075830148054,0.008781607907097269
205.63421619651197,216.61315812560386,6.575207759533106,8.984848305372303,-203.4750972452521,14.199020185668493,-16.358139136928326,-20.642789828554697,7.504728948202928,-0.13143811664690233,0.03228525419217564
147.61683624976243,48.46943835417779,6.237733739648042,19.667180653520088,-83.40038683413252,-14.568742751603216,-49.64770666402674,6.640715740701623,28.290232739253103,1.6902932712535503,0.06031738917661967
1691.0734644014653,3251.2592005837364,51.004741135182066,571.7341302643722,-2319.470346301495,-190.60985294039253,819.0067348404222,299.2785613138817,-1231.067415596123,-159.6734495086712,0.00899361091837894
544.0018336616133,58.7428238065979,129.47488188316302,33.121590746021525,-163.62687507783588,-258.8352323137707,-121.53972627000671,72.91313308893022,31.970918182307752,56.44721734167744,0.03623317134403564
11.787277428757687,8.972070918366446,20.483703262448184,25.807534104215836,-6.1061109205730535,-10.370215650534908,4.689049142350275,8.758567818429718,-11.624527816223114,-18.872055430342996,0.09075006286901718
551.7098808134831,295.778154389255,10.068656354014516,23.826700039570817,-396.42330821396365,-46.13158515380252,-109.1549874457169,25.689897609175315,74.9552562155334,10.373031190612686,0.027681941850970834
438826123.4643512,28540229.66713184,33854533.97689662,95793350.0844977,-111911552.84411716,-121886227.76759353,-205028342.8526405,31084012.09976973,52287311.07721558,56947681.6909272,4.525708293631316e-05
24.083963119067388,12.586547602364847,4.5630062090042545,7.780772842023307,-11.772651954456597,-4.533884874200513,-7.7774262904102756,-0.41983521554948,-0.39406043235877036,0.3907138807457397,0.10846772700790411
184.99553128393012,18.570047696011297,13.646149582525194,66.9356174532098,-40.52068955601527,-39.81441311617797,-104.66042861173692,5.197047117564812,16.753594742439166,20.971216416087962,0.05871526593968497
5522.2373016663005,1237.0994489213658,113.68495644786039,2465.090008344394,-2611.8868199115036,773.6316787389521,-3683.982160493749,-365.7107081730145,1740.4980791631524,-521.605927013798,0.009022702034245485
1307.6137533800375,914.049591159236,282.710627827519,506.36281256800834,-1092.0440321052768,589.2779432527036,-804.8476645274642,-496.23949104681896,674.2339319928595,-375.7490800334036,0.01187557140736591
374.0739036343332,15.115106850780922,42.48749372125306,265.02005098800504,58.90633802739021,-124.40170523668768,-308.5785364250358,-17.83285939988363,-56.18858547828751,99.74707091531826,0.034509960636070466
144.5679483975864,19.77417191819971,24.74822373846011,15.30962383897048,-47.56097315078419,-52.40737118418173,-44.599604062620486,13.077984227328049,14.708817005256437,14.581163218393566,0.06870575285995735
102.74363650153364,1666.9502151192926,100.19636364701698,1670.494579143424,-398.5075562086517,-97.24028201977754,393.00420172689564,396.0500201662196,-1664.4926790768607,-399.00610179345904,0.011505677080630399
262.55154149217844,202.1785046193821,244.67354220212985,111.8784807381784,66.3602961857031,-240.7451157504914,-88.16672192739014,-124.3777342229677,-144.16106658211746,120.44930777132923,0.02114675911565414
49.65781053830772,18.53376067302761,32.783920881870564,11.956572353123633,1.9661359362141602,-33.48637948085093,-18.13756699367095,-12.98921632540436,-7.510680283837413,13.691674924384731,0.061857778077016104
603.206839373462,166.36958299222442,135.4230626388557,11.994233456955605,-311.61080031838617,-280.3515541882036,-11.244484866872313,145.4597287327964,-0.2185114066346998,-0.5312371834485938,0.03262525804105212
13.116635743484665,2.972504497017719,4.922766125311766,7.370082211320179,-1.5807727460270302,-4.694019347146487,-6.841843650311147,-0.5461199840734671,-0.8456117669172212,0.3173732059081886,0.14604338474898723
809.2645454892705,3182.3670650082863,894.5516986754849,6.171722886671165,-1581.539703357363,800.0278842271067,-27.752726359014336,-1658.4939740129291,57.66661236200559,-36.08560888966242,0.007132205460447037
627.0030511536268,912.9211891026748,761.8704822924501,757.6554468750592,741.7425466931684,-683.4031152011132,-685.3424826456819,-830.4090693289014,-824.2546664669418,751.9417022375645,0.01009998853292918
16.11096665527789,24.99443177685242,2.117443288366683,9.375469845991926,-14.35955687903381,-1.705016888872931,-0.046392887371149716,-0.8591121693457933,-9.775762728472818,0.4466857698520414,0.09144436488752776
264.5273687831913,32.541143179928746,315.1292113581568,49.27624435520955,-86.80123522171057,-276.6606033903119,98.93446982883114,82.0010991289888,-27.74100708720698,-120.4697070968337,0.029147941908328968
159.07385132230712,78.5156611288047,102.13686319825874,179.95935530270148,-109.62903683651881,116.00897731770529,-165.4537918034936,-86.26345065452105,117.37682636223515,-131.882389861443,0.028391794175232965
29.64639141880958,16.210494132978013,158.79963288689825,148.15502654209928,-17.499967482791636,32.89507763312151,-45.041501569139456,-43.645856098623156,44.93532944843678,-148.0488544213966,0.03193521426221522
247.10988077241564,14.337406366623322,49.35860093421239,38.26409674226466,-49.25811832868445,-104.19981163135141,-93.65195081237975,17.187034294542535,17.7336776675186,37.65417640259649,0.05327551398495467
887.7346193467255,128.45159125092778,308.1470454783835,69.30774933640998,-328.16854216052394,-489.3290828391738,-70.23699434702777,189.98487162988437,9.732079279711868,-8.802834269094058,0.025768664135471454
71.38012756350666,2.4686713824155104,62.11211481069172,23.53541404758966,-2.1983405575299417,-50.0588272028055,-19.122959803171224,-3.9555820941766724,3.6852512692911032,-8.097705513709542,0.05689789371317117
62.050666934624196,162.6102135866263,168.2218896438159,20.0608306701834,-29.608255597898175,1.610346584168715,-34.052757920894734,-158.41306073371203,25.41110274498392,-11.419175494272583,0.024294553966512807
12642.049042990195,113.41836154189379,8646.73157185826,86.24264949942261,-1172.9231271310325,-10450.501488587588,-1018.624427271574,965.4464522731585,94.05831331598013,838.323464456171,0.005406228928346646
166.1004938012781,41.31675794234782,8.159967701682076,29.977327388451126,-80.19617218308667,-19.56746545025703,-66.33685616793439,6.9636916049152715,31.91572263582359,4.443806143659684,0.05973011205505333
111.00824042799444,44.083570817775154,40.79135995471494,181.7370117783816,-38.42441720588126,24.188051752694918,-96.7718749748081,7.1632857421348675,-12.822439354028761,-72.14269744954473,0.04070013716536898
113.66317753233902,19.05327393247102,41.89127322090558,29.918926408865307,-6.484068409783383,-49.55272138534324,-57.62638773721239,-16.307609343298527,3.7384038206108903,23.969057507736192,0.052418654301108446
33.773703338205095,95.59418300471974,242.14435527700394,4.2658624989254434,46.366954845546594,-79.92962533344081,-0.2110328503108803,-150.06051907260743,8.09938122234112,-12.154210870955684,0.02457698336402246
9.3607796228096,812.9088421578052,29.95534085002196,533.4214978610058,-21.174254466037212,-3.242517164517271,15.055992007744885,-134.984960754261,-656.7496269375071,108.27213706875631,0.01550472914968086
16.17682849981323,3.3315980269293815,4.70433733324412,9.638633701471594,-4.7476034630032435,-3.295525977558546,-8.13369905925144,0.7560643613042214,0.659941074769641,-2.164875716989795,0.1437340352965629
892.4930533164187,6.38144691817947,298.9467973648256,132.19943262634658,-45.312193382769294,-508.99266525457716,-338.1881946790721,21.49392615080791,17.436820313781915,188.55194173894364,0.024627906803735902
725.3074903417826,124.64802017903908,51.48588413639331,525.1864700479186,-289.7133387972293,178.000130231634,-613.5942817761874,-76.41425373905284,241.47957235724306,-153.0717606289745,0.02238226177565487
19.238263564651152,5.105401406382169,5.5895323238021195,9.341194006044022,-1.7265843743393938,-5.982141061409921,-11.529538128901837,-2.5872762086463945,-0.791540823396381,2.9798849462541965,0.12053879026007426
28.95948316243739,24.760796740870642,1.2813459080964313,26.51922579332881,-11.41347565746689,-1.6368142871910836,-15.909193217779416,-1.1909100643798534,-12.156411019023901,1.5463784434745058,0.08192901808973636
168.57989871394153,13.044876256177597,81.69832816681753,52.85977290997416,36.69975858169096,-115.13101670747753,-90.14864058815493,-26.800406987694664,-22.944227850173892,60.23309552835466,0.04168179189916713
340.69781230620765,10.63188625253416,109.03185966873808,42.6866229745681,-37.99333847937581,-185.91470422429168,-116.78976960254019,15.070575077211583,12.290877149630068,61.812269478342024,0.04055568126003507
92.53221481872704,20.339975226274053,15.822960308000987,33.33517175229874,-42.43398729378464,-8.617883433893436,-41.48034409104897,3.371881427326404,18.722130640184183,-10.576958301433951,0.06856338804279206
10.604433463672416,15.240735347818742,4.36996618541177,19.540007707017708,-7.476070018611032,0.7087983775412942,-3.8371618226026794,1.4297079961271262,-9.194373325334835,-6.5084725590801895,0.10052380721809222
573.7300470518352,13.362122180035058,239.50868397905973,137.64339749373585,75.36815118473295,-369.46900482604406,-279.62919341052407,-50.377874217285935,-38.35239914748207,180.3381950642703,0.025569581360790638
38.15564190942652,29.550650627975365,10.595745450236896,5.376337326466348,-30.344504590215436,-17.223153469814356,9.412016150603268,11.104807729443573,-10.310953767203506,-4.477399709866112,0.08627736229515573
460.3968715685654,6.720717379443802,379.6312980897384,21.423217655748132,17.198629771571817,-404.433646381399,-73.16185495873823,-25.427818081172546,1.508470930156926,50.230166372833175,0.024319106630585778
253.43803992073438,40.84992908007461,3.3468032908920904,125.95167335751141,-84.3069942472419,-0.9246743010212076,-168.20637137247127,-0.6098809188317303,44.06694608599902,-1.8122480710391513,0.046020700590763006
39.676354257199996,5.812079298356275,44.57578446919526,103.38238759341635,-10.115690601648964,10.397719971334919,-39.95838362688595,6.377055414646461,-2.0734441113537714,-61.350559855176634,0.054870717786298484
37.477851979477165,24.117383718865614,17.852361735923804,102.76191007840187,5.5547137539377935,-2.296436876037929,-40.736128857377025,8.398879444167784,-38.07097691697119,-23.95480430405366,0.05826381462724258
181.3120009394101,80.97916399823329,88.53690169760566,54.10851229186378,-103.35534233068901,-123.20305665958931,45.24639805086823,78.19862181858572,-55.82244348612996,-43.532466856602056,0.04341555739891193
59.64407247100842,84.76716075472625,7.337685445466683,45.11208519865856,-39.88937723997823,-13.786562480286094,-5.968132750744092,0.3575229839929295,-45.235306498740954,6.091354050826483,0.0488657614934002
611.6602464873464,7.813188471757097,17.649599581022915,511.54401226252503,27.051391657391086,-82.97697434852536,-555.7346637962121,-6.863928447666397,-28.00065168148178,72.19130321516884,0.02907593920102265
59.80066012988796,10.659778529818695,111.45492133383085,25.939873445754106,-10.24529110460331,-60.89823794675815,11.342868921473505,-6.844214222530232,6.429726797314849,-43.71246916454246,0.04399083251848835
256.5127769379418,24.06741809955206,13.902284740655455,195.95917126919122,-28.736184438515306,-35.276811465772596,-192.49978103365387,14.751341649808875,-10.082575310845629,6.6231850753082675,0.04424453581546315
81.32207379177918,5.214524745283455,68.99700301322812,7.577091670856616,-14.231896111688648,-67.04654035583717,-0.043637324253361476,7.300181527808745,1.7171898385964472,-9.250644185199702,0.05873554514229944
189.13997457423793,141.94245194896968,4.5684315716432025,12.496693699434655,-159.2481960374193,-5.518386866787512,-24.373391670031097,3.1895007064987366,14.11624338195087,-2.2395454113544293,0.04027367550336243
156.95958544259219,9.536042409012687,38.04834112567407,23.672424387075246,-36.21824697115534,-68.81321025002036,-51.92812822141649,14.595684926073853,12.0865196360688,16.169184198272447,0.06499171801948564
9.994884881295661,73.38576796678953,8.400505838481836,23.413199162822387,-23.03781087660429,2.439982929560457,10.602943065748171,-13.586151814828487,-36.76180527535676,2.745663046786193,0.05219049908058341
106.1539304837813,52.40823482550077,24.952587691227087,14.695973791692875,-68.04652287268189,-26.32059397848781,-11.786813632611585,9.957727246761573,5.680560800419558,-8.589720959500848,0.05625344951585455
2242.2238507542197,3112.958911572505,14962.362408095669,380.2905685103201,2627.6040302793604,-5777.114246528465,907.2863654948837,-6819.1170847069325,1078.554142855067,-2366.131076860271,0.0034216786739409435
19.795439528219845,12.866094981677533,61.81768695918043,50.275742505110806,-8.370487361934304,-27.83777395954437,16.412821793258836,14.106521839495176,-18.602129459238405,-48.086434839131236,0.057317649606636094
942.9203517286935,58.31822795550698,898.9018991852743,17.427120240202623,64.35243680376098,-887.1717481320543,-120.10104040040004,-118.53736798634267,-4.133296772925291,106.8072169331227,0.015423940151286078
2494.452562224143,4861.756405917402,11361.674617038567,179.43195144968112,3476.0823975770527,-5314.859059901563,-655.6758998996328,-7430.4491545407045,-907.3896489537493,1383.633597403701,0.0035225741920839135
643.228844462694,48.40431050539828,211.74756551641494,137.9292513178656,-5.769317131169963,-357.0117901118357,-280.4477372196883,-19.944627340315087,-22.69036603391324,165.2088519357359,0.02582958767649617
60.82715091369348,35.429201716860085,13.032739897261532,2.3691160091172794,-40.37904346798443,-20.75451562095144,0.3064081752423958,7.67357082958697,-2.7237290784626182,0.04820489410294299,0.07441923803958815
336.24068890889794,539.1891648065898,141.2251544835215,42.97419846835361,-414.874090718055,191.35062532934174,-112.71722352018466,-263.3169394766146,139.0018653880797,-69.25884033624864,0.017139823116208444
2979.630230185852,271.6914118502555,813.1661843685675,97.82516152630116,-892.1278046872616,-1554.73931972712,-532.7631057714708,463.53579197519446,156.9006008618117,278.03734338335795,0.01572718416106492
68.90059482030394,26.314518564179295,44.138185629463834,9.73762294364943,-38.840751716520515,-48.087706151465284,18.027863047681855,22.120619832836983,-9.594386680495761,-18.171099310835526,0.06604159314916885
1294.452158624212,117.85666684200885,908.2236328648073,32.55449543394324,-365.5618317709866,-1047.2418703706192,118.35154351739395,268.8147206930634,-21.10955576408567,-129.7964831872515,0.016949408880730103
13.773871472466228,143.0929956623184,78.99628260772732,21.6958153779635,0.7787921723014033,-14.992462681221589,0.43979903645395646,-92.86999667335402,-51.00179116126576,28.866176746848307,0.03021502268433907
33.71090246938299,54.61300892095982,4.251630241732584,5.841408007651705,-41.35731159720559,0.22135015541799785,7.425058972404603,-2.231105370424252,-11.024591953329978,-2.24187502672633,0.06477451347836616
50.7438537509658,11.159005316077511,25.625008955659908,4.796630913542625,-8.747282328631991,-33.361579119423794,-8.63499230291001,0.7432428934754879,-3.154965880921008,6.993327270288392,0.07928491744318474
17.28378645802339,5.1235726804432025,8.388212433441183,7.290384011168828,-1.6429172637670924,-8.008925021013022,-7.631944173243274,-2.100751495589358,-1.3799039210867525,1.7214640831611974,0.11690432778292383
550.911017339082,8.797992221549043,98.9077994014973,129.7972924130968,-56.18644221510578,-231.15463565581575,-263.56993946816044,22.931319596405757,24.457130397150976,109.3155166579127,0.03584418746753831
